C;() C is the third letter of the English alphabet. It is from the Latin letter C, which in old Latin represented the sounds of k, and g (in go); its original value being the latter. In Anglo-Saxon words, or Old English before the Norman Conquest, it always has the sound of k. The Latin C was the same letter as the Greek /, /, and came from the Greek alphabet. The Greeks got it from the Ph/nicians. The English name of C is from the Latin name ce, and was derived, probably, through the French. Etymologically C is related to g, h, k, q, s (and other sibilant sounds). Examples of these relations are in L. acutus, E. acute, ague; E. acrid, eager, vinegar; L. cornu, E. horn; E. cat, kitten; E. coy, quiet; L. circare, OF. cerchier, E. search.
C;() The keynote of the normal or natural scale, which has neither flats nor sharps in its signature; also, the third note of the relative minor scale of the same.
C;() C after the clef is the mark of common time, in which each measure is a semibreve (four fourths or crotchets); for alla breve time it is written /.
Cataleptic;(a.) Pertaining to, or resembling, catalepsy; affected with catalepsy; as, a cataleptic fit.
Catallacta;(n. pl.) A division of Protozoa, of which Magosphaera is the type. They exist both in a myxopod state, with branched pseudopodia, and in the form of ciliated bodies united in free, spherical colonies.
Catallactics;(n.) The science of exchanges, a branch of political economy.
Catalog;(n. & v.) Catalogue.
Catalogize;(v. t.) To insert in a catalogue
Catalogue;(n.) A list or enumeration of names, or articles arranged methodically, often in alphabetical order; as, a catalogue of the students of a college, or of books, or of the stars.
Catalogued;(imp. & p. p.) of Catalogue
Cataloguing;(p. pr. & vb. n.) of Catalogue
Catalogue;(v. t.) To make a list or catalogue
Cataloguer;(n.) A maker of catalogues
Catalpa;(n.) A genus of American and East Indian trees, of which the best know species are the Catalpa bignonioides, a large, ornamental North American tree, with spotted white flowers and long cylindrical pods, and the C. speciosa, of the Mississipi valley; -- called also Indian bean.
Catalyse;(pl. ) of Catalysis
Catalysis;(n.) Dissolution
Catalysis;(n.) A process by which reaction occurs in the presence of certain agents which were formerly believed to exert an influence by mere contact. It is now believed that such reactions are attended with the formation of an intermediate compound or compounds, so that by alternate composition and decomposition the agent is apparenty left unchanged; as, the catalysis of making ether from alcohol by means of sulphuric acid; or catalysis in the action of soluble ferments (as diastase, or ptyalin) on starch.
Catalysis;(n.) The catalytic force.
Catalytic;(a.) Relating to, or causing, catalysis.
Catalytic;(n.) An agent employed in catalysis, as platinum black, aluminium chloride, etc.
Catamaran;(n.) A kind of raft or float, consisting of two or more logs or pieces of wood lashed together, and moved by paddles or sail; -- used as a surf boat and for other purposes on the coasts of the East and West Indies and South America. Modified forms are much used in the lumber regions of North America, and at life-saving stations.
Catamaran;(n.) Any vessel with twin hulls, whether propelled by sails or by steam; esp., one of a class of double-hulled pleasure boats remarkable for speed.
Catamaran;(n.) A kind of fire raft or torpedo bat.
Catamaran;(n.) A quarrelsome woman
Catamenia;(n. pl.) The monthly courses of women
Catamenial;(a.) Pertaining to the catamenia, or menstrual discharges.
Catamite;(n.) A boy kept for unnatural purposes.
Catamount;(n.) The cougar. Applied also, in some parts of the United States, to the lynx.
Catanadromous;(a.) Ascending and descending fresh streams from and to the sea, as the salmon; anadromous.
Catapasm;(n.) A compound medicinal powder, used by the ancients to sprinkle on ulcers, to absorb perspiration, etc.
Catapeltic;(a.) Of or pertaining to a catapult.
Catapetalous;(a.) Having the petals held together by stamens, which grow to their bases, as in the mallow.
Cataphonic;(a.) Of or relating to cataphonics
Cataphonics;(n.) That branch of acoustics which treats of reflected sounds
Cataphract;(n.) Defensive armor used for the whole body and often for the horse, also, esp. the linked mail or scale armor of some eastern nations.
Cataphract;(n.) A horseman covered with a cataphract.
Cataphract;(n.) The armor or plate covering some fishes.
Cataphracted;(a.) Covered with a cataphract, or armor of plates, scales, etc.; or with that which corresponds to this, as horny or bony plates, hard, callous skin, etc.
Cataphractic;(a.) Of, pertaining to, or resembling, a cataphract.
Cataphysical;(a.) Unnatural
Cataplasm;(n.) A soft and moist substance applied externally to some part of the body
Catapuce;(n.) Spurge.
Catapult;(n.) An engine somewhat resembling a massive crossbow, used by the ancient Greeks and Romans for throwing stones, arrows, spears, etc.
Catapult;(n.) A forked stick with elastic band for throwing small stones, etc.
Cataract;(n.) A great fall of water over a precipice
Cataract;(n.) An opacity of the crystalline lens, or of its capsule, which prevents the passage of the rays of light and impairs or destroys the sight.
Cataract;(n.) A kind of hydraulic brake for regulating the action of pumping engines and other machines
Cataractous;(a.) Of the nature of a cataract in the eye
Catarrh;(n.) An inflammatory affection of any mucous membrane, in which there are congestion, swelling, and an altertion in the quantity and quality of mucus secreted; as, catarrh of the stomach; catarrh of the bladder.
Catarrhal;(a.) Pertaining to, produced by, or attending, catarrh; of the nature of catarrh.
Catarrhine;(n.) One of the Catarrhina, a division of Quadrumana, including the Old World monkeys and apes which have the nostrils close together and turned downward. See Monkey.
Catarrhous;(a.) Catarrhal.
Catastaltic;(a.) Checking evacuations through astringent or styptic qualities.
Catastasis;(n.) That part of a speech, usually the exordium, in which the orator sets forth the subject matter to be discussed.
Catastasis;(n.) The state, or condition of anything; constitution; habit of body.
Catasterism;(n.) A placing among the stars
Catastrophe;(n.) An event producing a subversion of the order or system of things; a final event, usually of a calamitous or disastrous nature; hence, sudden calamity; great misfortune.
Catastrophe;(n.) The final event in a romance or a dramatic piece; a denouement, as a death in a tragedy, or a marriage in a comedy.
Catastrophe;(n.) A violent and widely extended change in the surface of the earth, as, an elevation or subsidence of some part of it, effected by internal causes.
Catastrophic;(a.) Of a pertaining to a catastrophe.
Catastrophism;(n.) The doctrine that the geological changes in the earth's crust have been caused by the sudden action of violent physical causes
Catastrophist;(n.) One who holds the theory or catastrophism.
Catawba;(n.) A well known light red variety of American grape.
Catawba;(n.) A light-colored, sprightly American wine from the Catawba grape.
Catawbas;(n. pl.) An Appalachian tribe of Indians which originally inhabited the regions near the Catawba river and the head waters of the Santee.
Catbird;(n.) An American bird (Galeoscoptes Carolinensis), allied to the mocking bird, and like it capable of imitating the notes of other birds, but less perfectly. Its note resembles at times the mewing of a cat.
Catboat;(n.) A small sailboat, with a single mast placed as far forward as possible, carring a sail extended by a gaff and long boom. See Illustration in Appendix.
Catcall;(n.) A sound like the cry of a cat, such as is made in playhouses to express dissatisfaction with a play; also, a small shrill instrument for making such a noise.
Caught;(imp. & p. p.) of Catch
Catched;() of Catch
Catching;(p. pr. & vb. n.) of Catch
Catch;(v. t.) To lay hold on; to seize, especially with the hand; to grasp (anything) in motion, with the effect of holding; as, to catch a ball.
Catch;(v. t.) To seize after pursuing; to arrest; as, to catch a thief.
Catch;(v. t.) To take captive, as in a snare or net, or on a hook; as, to catch a bird or fish.
Catch;(v. t.) Hence: To insnare
Catch;(v. t.) To seize with the senses or the mind; to apprehend; as, to catch a melody.
Catch;(v. t.) To communicate to; to fasten upon; as, the fire caught the adjoining building.
Catch;(v. t.) To engage and attach
Catch;(v. t.) To get possession of
Catch;(v. t.) To take or receive; esp. to take by sympathy, contagion, infection, or exposure; as, to catch the spirit of an occasion; to catch the measles or smallpox; to catch cold; the house caught fire.
Catch;(v. t.) To come upon unexpectedly or by surprise; to find; as, to catch one in the act of stealing.
Catch;(v. t.) To reach in time; to come up with; as, to catch a train.
Catch;(v. i.) To attain possession.
Catch;(v. i.) To be held or impeded by entanglement or a light obstruction; as, a kite catches in a tree; a door catches so as not to open.
Catch;(v. i.) To take hold; as, the bolt does not catch.
Catch;(v. i.) To spread by, or as by, infecting; to communicate.
Catch;(n.) Act of seizing
Catch;(n.) That by which anything is caught or temporarily fastened; as, the catch of a gate.
Catch;(n.) The posture of seizing; a state of preparation to lay hold of, or of watching he opportunity to seize; as, to lie on the catch.
Catch;(n.) That which is caught or taken; profit; gain; especially, the whole quantity caught or taken at one time; as, a good catch of fish.
Catch;(n.) Something desirable to be caught, esp. a husband or wife in matrimony.
Catch;(n.) Passing opportunities seized
Catch;(n.) A slight remembrance
Catch;(n.) A humorous canon or round, so contrived that the singers catch up each other's words.
Catchable;(a.) Capable of being caught.
Catch-basin;(n.) A cistern or vault at the point where a street gutter discharges into a sewer, to catch bulky matters which would not pass readily through the sewer.
Catchdrain;(n.) A ditch or drain along the side of a hill to catch the surface water; also, a ditch at the side of a canal to catch the surplus water.
Catcher;(n.) One who, or that which, catches.
Catcher;(n.) The player who stands behind the batsman to catch the ball.
Catchfly;(n.) A plant with the joints of the stem, and sometimes other parts, covered with a viscid secretion to which small insects adhere. The species of Silene are examples of the catchfly.
Catching;(a.) Infectious
Catching;(a.) Captivating
Catching;(n.) The act of seizing or taking hold of.
Catch-meadow;(n.) A meadow irrigated by water from a spring or rivulet on the side of hill.
Catchment;(n.) A surface of ground on which water may be caught and collected into a reservoir.
Catchpenny;(a.) Made or contrived for getting small sums of money from the ignorant or unwary; as, a catchpenny book; a catchpenny show.
Catchpenny;(n.) Some worthless catchpenny thing.
Catchpoll;(n.) A bailiff's assistant.
Catchup;(n.) Alt. of Catsup
Catsup;(n.) A table sauce made from mushrooms, tomatoes, walnuts, etc.
Catchwater;(n.) A ditch or drain for catching water. See Catchdrain.
Catchweed;(n.) See Cleavers.
Catchweight;(adv.) Without any additional weight; without being handicapped; as, to ride catchweight.
Catchword;(n.) Among theatrical performers, the last word of the preceding speaker, which reminds one that he is to speak next; cue.
Catchword;(n.) The first word of any page of a book after the first, inserted at the right hand bottom corner of the preceding page for the assistance of the reader. It is seldom used in modern printing.
Catchword;(n.) A word or phrase caught up and repeated for effect; as, the catchword of a political party, etc.
Catchwork;(n.) A work or artificial water-course for throwing water on lands that lie on the slopes of hills
Cate;(n.) Food. [Obs.] See Cates.
Catechetic;(a.) Alt. of Catechetical
Catechetical;(a.) Relating to or consisting in, asking questions and receiving answers, according to the ancient manner of teaching.
Catechetically;(adv.) In a catechetical manner
Catechetics;(n.) The science or practice of instructing by questions and answers.
Catechin;(n.) One of the tannic acids, extracted from catechu as a white, crystalline substance; -- called also catechuic acid, and catechuin.
Catechisation;(n.) The act of catechising.
Catechised;(imp. & p. p.) of Catechise
Catechising;(p. pr. & vb. n.) of Catechise
Catechise;(v. t.) To instruct by asking questions, receiving answers, and offering explanations and corrections, -- esp. in regard to points of religious faith.
Catechise;(v. t.) To question or interrogate; to examine or try by questions; -- sometimes with a view to reproof, by eliciting from a person answers which condemn his own conduct.
Catechiser;(n.) One who catechises.
Catechism;(n.) A form of instruction by means of questions and answers.
Catechism;(n.) A book containing a summary of principles, especially of religious doctrine, reduced to the form of questions and answers.
